index,RSI_60_40,PIPS_sum,loss,profit,total_count,Profit_Percent
4593,"48,48,48,56,28",-17.65714286,1,0,1,0
4594,"32,20,28,24,28",-17.69285714,1,0,1,0
4595,"48,68,72,72,64",-17.695,1,0,1,0
4596,"64,60,60,76,64",-17.70166667,1,0,1,0
4597,"88,92,84,88,84",-17.70714286,1,0,1,0
4598,"52,52,52,44,48",-17.715,6,0,6,0
4600,"40,32,24,24,32",-17.77333333,3,1,4,25
4601,"48,48,44,36,32",-17.77333333,1,0,1,0
4603,"48,56,68,76,64",-17.77666667,1,0,1,0
4604,"36,40,40,28,28",-17.78571429,1,0,1,0
4605,"60,52,60,60,60",-17.78833333,1,0,1,0
4607,"48,32,24,20,24",-17.81428571,1,0,1,0
4608,"56,56,56,48,40",-17.84333333,1,0,1,0
4609,"40,48,56,68,64",-17.845,1,0,1,0
4610,"64,40,40,36,40",-17.85833333,1,0,1,0
4611,"56,56,48,52,44",-17.88833333,1,0,1,0
4612,"48,40,44,36,36",-17.89666667,5,1,6,16
4613,"56,56,44,28,32",-17.9,1,0,1,0
4614,"56,60,56,56,40",-17.96,1,0,1,0
4616,"44,52,40,36,40",-18.005,5,0,5,0
4617,"56,48,48,48,48",-18.01166667,2,0,2,0
4618,"40,48,52,36,40",-18.01666667,1,0,1,0
4620,"48,44,40,36,32",-18.05666667,1,0,1,0
4621,"56,60,60,64,36",-18.07666667,1,0,1,0
4622,"76,68,76,76,72",-18.08833333,1,0,1,0
4623,"48,28,28,24,32",-18.1,1,0,1,0
4624,"64,60,60,48,44",-18.16333333,1,0,1,0
4625,"44,60,68,60,60",-18.165,1,0,1,0
4626,"64,60,60,60,48",-18.195,1,0,1,0
4627,"80,64,68,72,72",-18.205,1,0,1,0
4628,"56,52,72,76,68",-18.20666667,1,0,1,0
4629,"48,48,56,72,64",-18.22857143,1,0,1,0
4630,"36,40,36,32,40",-18.235,3,0,3,0
4631,"44,36,28,28,36",-18.26166667,1,0,1,0
4632,"76,80,84,80,80",-18.26428571,1,0,1,0
4633,"48,52,48,40,44",-18.27333333,16,4,20,20
4634,"52,48,44,52,40",-18.28833333,1,0,1,0
4635,"24,28,20,20,28",-18.295,1,0,1,0
4637,"56,56,56,56,40",-18.32166667,1,0,1,0
4638,"44,44,28,24,36",-18.33333333,1,0,1,0
4639,"52,48,56,64,60",-18.34333333,7,2,9,22
4640,"52,52,52,52,44",-18.35333333,1,0,1,0
4641,"24,24,28,20,28",-18.35666667,1,0,1,0
4642,"32,28,32,32,32",-18.37857143,1,0,1,0
4643,"56,60,56,40,44",-18.385,2,0,2,0
4644,"72,72,64,68,68",-18.39285714,2,0,2,0
4645,"52,48,44,44,36",-18.395,1,0,1,0
4646,"52,52,40,44,40",-18.395,1,0,1,0
4647,"60,56,56,56,36",-18.405,1,0,1,0
4648,"32,32,36,28,32",-18.42333333,4,1,5,20
4649,"56,64,68,76,76",-18.5,1,0,1,0
4650,"48,48,40,40,44",-18.515,7,3,10,30
4651,"56,56,52,72,68",-18.52,1,0,1,0
4652,"48,48,40,48,40",-18.52833333,1,0,1,0
4653,"56,52,56,56,40",-18.53833333,1,0,1,0
4654,"72,72,72,80,80",-18.55714286,2,0,2,0
4655,"56,44,36,36,36",-18.56,2,0,2,0
4657,"44,40,40,40,36",-18.57166667,2,0,2,0
4658,"40,36,28,20,32",-18.59,1,0,1,0
4659,"40,32,32,24,28",-18.62857143,2,0,2,0
4660,"60,56,56,52,36",-18.64,1,0,1,0
4662,"68,68,76,72,68",-18.66666667,3,1,4,25
4663,"60,56,52,52,36",-18.67666667,1,0,1,0
4664,"44,44,56,72,60",-18.70333333,1,0,1,0
4665,"64,64,72,80,76",-18.74285714,1,0,1,0
4666,"44,52,76,68,68",-18.74666667,1,0,1,0
4667,"28,28,32,28,32",-18.74833333,1,0,1,0
4669,"48,48,44,76,64",-18.77833333,1,0,1,0
4670,"52,52,72,76,76",-18.79285714,1,0,1,0
4671,"52,52,52,48,44",-18.80666667,2,0,2,0
4672,"52,56,68,76,76",-18.81428571,1,0,1,0
4673,"40,56,64,68,68",-18.85,1,0,1,0
4674,"48,48,64,64,64",-18.85166667,2,0,2,0
4675,"16,12,12,8,12",-18.85714286,1,0,1,0
4676,"64,52,56,68,68",-18.92166667,1,0,1,0
4677,"56,48,44,44,44",-18.92666667,7,2,9,22
4678,"56,76,80,76,72",-18.93571429,1,0,1,0
4679,"40,32,48,84,80",-18.96428571,1,0,1,0
4680,"56,64,64,80,80",-18.96428571,1,0,1,0
4682,"56,44,40,36,40",-18.97,4,0,4,0
4683,"64,68,76,84,80",-18.97142857,1,0,1,0
4685,"48,52,40,28,32",-19.015,2,0,2,0
4686,"44,52,52,40,44",-19.01666667,4,0,4,0
4687,"44,36,44,36,36",-19.03,1,0,1,0
4688,"64,52,64,68,64",-19.045,1,0,1,0
4690,"32,32,24,20,28",-19.06357143,3,1,4,25
4691,"40,40,36,44,40",-19.08166667,1,0,1,0
4692,"72,64,68,68,64",-19.09666667,2,0,2,0
4693,"56,60,64,60,60",-19.11071429,3,1,4,25
4695,"64,76,84,88,84",-19.15,1,0,1,0
4696,"60,60,60,56,60",-19.15714286,1,0,1,0
4697,"32,40,40,12,36",-19.17666667,1,0,1,0
4698,"48,64,68,72,68",-19.17857143,2,0,2,0
4699,"60,64,84,84,80",-19.19285714,1,0,1,0
4700,"40,40,40,40,36",-19.2,2,0,2,0
4701,"48,48,56,52,44",-19.20666667,1,0,1,0
4702,"32,28,28,20,28",-19.215,1,0,1,0
4704,"44,52,48,40,44",-19.23,8,0,8,0
4705,"60,64,76,80,72",-19.25,1,0,1,0
4706,"36,28,24,24,32",-19.29166667,3,1,4,25
4707,"60,60,60,56,40",-19.295,1,0,1,0
4708,"40,36,36,20,28",-19.3,1,0,1,0
4709,"40,44,60,68,60",-19.31833333,1,0,1,0
4710,"52,48,40,28,36",-19.38404762,3,0,3,0
4711,"52,48,64,72,60",-19.39666667,1,0,1,0
4712,"52,40,36,36,40",-19.405,7,2,9,22
4713,"40,52,40,48,44",-19.42666667,1,0,1,0
4715,"36,36,40,28,32",-19.45,2,0,2,0
4716,"44,44,52,76,68",-19.455,1,0,1,0
4717,"84,84,88,88,88",-19.46428571,1,0,1,0
4718,"48,48,36,36,32",-19.46666667,1,0,1,0
4719,"44,52,40,36,36",-19.47833333,3,0,3,0
4720,"60,56,72,76,72",-19.47857143,1,0,1,0
4721,"40,28,28,32,32",-19.48166667,1,0,1,0
4722,"48,32,40,36,36",-19.5,2,0,2,0
4723,"64,76,76,72,68",-19.50166667,1,0,1,0
4724,"48,52,48,52,44",-19.515,1,0,1,0
4725,"40,32,24,24,24",-19.52142857,1,0,1,0
4726,"40,44,64,72,60",-19.54833333,1,0,1,0
4727,"56,60,44,40,40",-19.56,2,0,2,0
4728,"48,40,52,60,40",-19.575,1,0,1,0
4729,"56,60,64,76,72",-19.57857143,1,0,1,0
4730,"48,44,40,12,24",-19.59285714,1,0,1,0
4731,"48,52,52,52,40",-19.59833333,1,0,1,0
4732,"40,48,40,32,40",-19.63333333,3,0,3,0
4733,"52,52,64,72,64",-19.64166667,2,0,2,0
4734,"72,72,72,88,84",-19.64285714,1,0,1,0
4735,"40,48,40,28,32",-19.675,1,0,1,0
4736,"36,64,44,40,40",-19.675,1,0,1,0
4737,"36,28,32,24,28",-19.69285714,1,0,1,0
4738,"52,68,68,64,64",-19.69666667,1,0,1,0
4739,"88,88,80,84,84",-19.7,1,0,1,0
4740,"52,48,40,36,44",-19.70333333,5,1,6,16
4741,"32,24,24,24,32",-19.70833333,1,0,1,0
4742,"48,48,44,52,44",-19.73166667,1,0,1,0
4743,"56,52,56,72,68",-19.78166667,1,0,1,0
4744,"60,60,64,60,60",-19.805,2,0,2,0
4745,"48,44,48,48,36",-19.81166667,1,0,1,0
4746,"44,52,52,20,36",-19.81833333,1,0,1,0
4747,"20,24,24,20,24",-19.82142857,1,0,1,0
4748,"48,48,48,52,44",-19.85333333,1,0,1,0
4749,"28,24,24,16,24",-19.85714286,1,0,1,0
4752,"56,64,60,64,48",-19.885,1,0,1,0
4753,"36,36,32,32,36",-19.89166667,15,5,20,25
4754,"40,52,32,20,28",-19.93833333,1,0,1,0
4755,"36,32,32,20,36",-19.94166667,1,0,1,0
4756,"52,52,36,32,32",-19.94285714,1,0,1,0
4757,"64,60,60,68,60",-19.94333333,1,0,1,0
4758,"80,68,72,72,72",-19.96666667,1,0,1,0
4759,"76,80,68,76,68",-19.97666667,1,0,1,0
4760,"56,64,56,56,48",-20.03333333,1,0,1,0
4761,"60,60,52,56,44",-20.04333333,1,0,1,0
4762,"76,84,80,84,76",-20.05714286,1,0,1,0
4763,"44,44,40,36,44",-20.06333333,7,3,10,30
4764,"52,52,52,44,40",-20.06833333,1,0,1,0
4765,"52,52,48,48,60",-20.1,1,0,1,0
4767,"28,36,28,20,20",-20.125,1,0,1,0
4768,"40,40,84,72,68",-20.15714286,1,0,1,0
4769,"32,24,24,16,20",-20.2,1,0,1,0
4770,"32,36,28,28,32",-20.21833333,5,2,7,28
4771,"44,40,40,44,12",-20.25,1,0,1,0
4772,"72,80,76,80,68",-20.27666667,1,0,1,0
4774,"52,56,56,52,36",-20.3,1,0,1,0
4775,"12,8,12,12,16",-20.30714286,1,0,1,0
4777,"44,48,48,52,44",-20.35166667,1,0,1,0
4778,"84,88,84,84,84",-20.35714286,1,0,1,0
4779,"44,40,12,24,28",-20.38571429,1,0,1,0
4780,"56,52,56,56,44",-20.39,1,0,1,0
4781,"52,52,36,28,32",-20.39285714,1,0,1,0
4782,"48,48,64,72,72",-20.39833333,1,0,1,0
4783,"44,52,44,36,36",-20.40166667,1,0,1,0
4785,"44,32,24,20,24",-20.42857143,1,0,1,0
4786,"36,28,24,20,36",-20.47166667,1,0,1,0
4787,"56,68,64,68,60",-20.50166667,1,0,1,0
4788,"56,52,56,60,48",-20.52333333,1,0,1,0
4789,"36,28,36,28,32",-20.52833333,2,0,2,0
4790,"76,68,72,68,68",-20.53333333,1,0,1,0
4791,"44,32,28,28,20",-20.57142857,1,0,1,0
4792,"52,36,64,68,68",-20.58333333,1,0,1,0
4793,"60,60,64,60,48",-20.595,1,0,1,0
4794,"52,56,60,24,36",-20.59666667,1,0,1,0
4795,"72,68,72,76,64",-20.59833333,1,0,1,0
4796,"56,36,32,28,36",-20.61,1,0,1,0
4797,"52,52,56,56,52",-20.61166667,1,0,1,0
4798,"48,48,56,48,44",-20.65333333,1,0,1,0
4799,"56,52,48,44,48",-20.675,4,0,4,0
4800,"80,72,76,84,68",-20.70166667,1,0,1,0
4801,"36,40,48,24,32",-20.71833333,1,0,1,0
4802,"44,32,36,28,28",-20.72142857,1,0,1,0
4803,"52,40,40,40,40",-20.72333333,5,2,7,28
4804,"32,28,24,24,36",-20.77166667,2,0,2,0
4805,"64,80,84,84,76",-20.78571429,1,0,1,0
4806,"56,72,76,76,68",-20.80714286,1,0,1,0
4807,"56,56,60,80,72",-20.825,1,0,1,0
4809,"44,44,40,68,64",-20.83666667,1,0,1,0
4810,"48,56,68,68,60",-20.84166667,1,0,1,0
4811,"84,84,88,84,84",-20.88571429,1,0,1,0
4812,"60,40,40,36,36",-20.92166667,1,0,1,0
4813,"56,72,64,72,64",-20.93333333,1,0,1,0
4814,"44,48,56,68,68",-20.93571429,1,0,1,0
4815,"52,72,76,76,64",-20.95333333,1,0,1,0
4816,"48,48,64,68,64",-21.00619048,3,0,3,0
4817,"52,56,44,68,68",-21.01166667,1,0,1,0
4819,"56,56,56,40,40",-21.05666667,2,0,2,0
4821,"76,84,84,84,76",-21.07142857,2,0,2,0
4822,"48,28,28,28,32",-21.09166667,1,0,1,0
4823,"52,56,44,36,40",-21.09166667,3,0,3,0
4824,"44,44,40,24,32",-21.11333333,1,0,1,0
4825,"56,52,56,20,20",-21.11428571,1,0,1,0
4827,"52,48,72,72,64",-21.14666667,1,0,1,0
4828,"32,28,20,28,32",-21.15,2,0,2,0
4829,"60,44,36,36,36",-21.15,3,1,4,25
4830,"56,72,72,76,76",-21.2,1,0,1,0
4831,"56,32,28,28,32",-21.20714286,1,0,1,0
4832,"36,28,32,28,28",-21.21333333,2,0,2,0
4833,"44,44,32,40,40",-21.23833333,2,0,2,0
4834,"36,36,36,32,36",-21.25,27,11,38,28
4835,"48,36,16,16,20",-21.36428571,1,0,1,0
4836,"44,36,32,32,40",-21.37166667,2,0,2,0
4837,"44,40,48,40,40",-21.375,3,0,3,0
4838,"56,56,64,68,60",-21.39761905,13,4,17,23
4839,"44,44,48,44,44",-21.41,8,0,8,0
4841,"20,16,20,16,16",-21.45714286,1,0,1,0
4842,"32,60,60,68,64",-21.47166667,1,0,1,0
4843,"44,48,32,24,24",-21.49285714,1,0,1,0
4844,"24,28,32,24,28",-21.52166667,1,0,1,0
4845,"52,48,40,40,40",-21.55666667,10,4,14,28
4846,"12,16,12,12,16",-21.56428571,1,0,1,0
4847,"60,56,52,64,60",-21.57333333,3,0,3,0
4848,"52,44,48,48,44",-21.59833333,1,0,1,0
4849,"52,48,52,32,32",-21.65714286,1,0,1,0
4850,"28,24,32,24,36",-21.65833333,1,0,1,0
4851,"68,52,64,64,64",-21.665,1,0,1,0
4853,"68,72,80,84,68",-21.72857143,1,0,1,0
4854,"52,64,64,64,60",-21.73166667,3,0,3,0
4855,"72,60,68,72,68",-21.73833333,2,0,2,0
4856,"44,40,44,32,40",-21.745,2,0,2,0
4857,"36,48,56,60,56",-21.75166667,1,0,1,0
4858,"32,32,16,32,32",-21.76666667,1,0,1,0
4859,"52,60,56,84,76",-21.77142857,1,0,1,0
4860,"56,60,56,68,68",-21.79119048,4,1,5,20
4861,"60,64,68,80,72",-21.83571429,1,0,1,0
4862,"80,76,76,84,72",-21.84,1,0,1,0
4863,"72,64,76,84,76",-21.85,1,0,1,0
4864,"52,52,52,48,48",-21.89,4,1,5,20
4866,"72,80,80,76,76",-21.90714286,1,0,1,0
4867,"44,52,56,64,64",-21.90833333,3,1,4,25
4868,"60,60,48,32,40",-21.915,1,0,1,0
4869,"40,36,44,36,36",-21.94833333,2,0,2,0
4871,"44,44,32,24,28",-21.97833333,1,0,1,0
4872,"52,52,52,52,48",-22.03333333,1,0,1,0
4873,"48,48,36,28,40",-22.05166667,2,0,2,0
4874,"56,72,76,72,72",-22.09285714,1,0,1,0
4875,"40,40,28,32,36",-22.10666667,2,0,2,0
4876,"40,48,36,32,36",-22.13,2,0,2,0
4877,"60,68,76,76,76",-22.14333333,1,0,1,0
4878,"52,60,56,72,72",-22.17333333,1,0,1,0
4879,"68,72,68,68,64",-22.18166667,1,0,1,0
4880,"68,52,48,60,60",-22.19666667,1,0,1,0
4882,"24,32,24,16,24",-22.20714286,1,0,1,0
4883,"60,52,40,32,36",-22.21166667,2,0,2,0
4885,"24,16,20,20,24",-22.32142857,1,0,1,0
4886,"64,52,56,68,60",-22.34,1,0,1,0
4887,"60,48,32,40,40",-22.34833333,1,0,1,0
4889,"28,24,32,24,24",-22.44285714,2,0,2,0
4890,"52,52,56,84,76",-22.58571429,1,0,1,0
4891,"44,48,44,36,40",-22.61214286,9,4,13,30
4892,"64,32,32,28,32",-22.61833333,1,0,1,0
4894,"56,52,56,56,56",-22.69,4,1,5,20
4896,"44,44,40,20,28",-22.72142857,1,0,1,0
4897,"40,40,40,80,68",-22.74285714,1,0,1,0
4898,"60,68,72,68,64",-22.755,2,0,2,0
4899,"80,72,72,76,72",-22.78833333,1,0,1,0
4900,"44,36,40,36,40",-22.79,8,3,11,27
4901,"56,52,60,72,64",-22.79833333,2,0,2,0
4902,"76,76,84,80,76",-22.80333333,1,0,1,0
4904,"44,44,36,36,36",-22.83166667,20,7,27,25
4905,"32,32,24,20,32",-22.85333333,1,0,1,0
4906,"48,60,52,48,48",-22.88666667,2,0,2,0
4907,"52,80,80,80,72",-22.91428571,1,0,1,0
4909,"56,68,72,80,76",-22.93571429,1,0,1,0
4910,"52,60,36,28,32",-22.94666667,1,0,1,0
4911,"20,24,16,16,20",-22.95,1,0,1,0
4913,"56,56,64,64,48",-22.965,1,0,1,0
4914,"80,84,88,88,72",-23.00714286,1,0,1,0
4915,"44,44,48,40,40",-23.015,8,3,11,27
4916,"36,28,24,16,24",-23.06428571,1,0,1,0
4917,"64,68,64,72,64",-23.07166667,2,0,2,0
4918,"52,44,44,36,36",-23.11833333,3,1,4,25
4919,"60,56,84,76,68",-23.12142857,1,0,1,0
4920,"60,56,60,68,60",-23.13166667,4,0,4,0
4921,"56,64,68,80,76",-23.15,1,0,1,0
4922,"48,44,48,40,44",-23.21166667,10,3,13,23
4923,"48,52,64,72,72",-23.22142857,1,0,1,0
4924,"52,48,64,60,60",-23.275,1,0,1,0
4925,"52,60,56,60,60",-23.30714286,7,1,8,12
4926,"36,32,24,28,28",-23.33333333,2,0,2,0
4928,"48,44,68,72,68",-23.39333333,1,0,1,0
4929,"48,44,36,28,36",-23.40119048,4,1,5,20
4930,"72,72,76,84,80",-23.55714286,2,0,2,0
4931,"52,44,36,36,44",-23.57,1,0,1,0
4933,"64,68,60,72,68",-23.62238095,3,1,4,25
4934,"44,44,44,88,80",-23.67142857,1,0,1,0
4936,"40,44,36,36,36",-23.74690476,9,4,13,30
4937,"64,68,80,76,68",-23.75166667,1,0,1,0
4938,"40,44,28,28,32",-23.77,1,0,1,0
4939,"52,56,56,40,44",-23.79833333,2,0,2,0
4940,"40,44,44,36,40",-23.87,12,4,16,25
4942,"72,80,84,80,80",-23.97857143,1,0,1,0
4943,"52,44,40,24,28",-24.02857143,1,0,1,0
4944,"28,24,16,16,20",-24.09285714,1,0,1,0
4945,"76,88,88,92,84",-24.10714286,1,0,1,0
4946,"44,36,48,40,40",-24.11833333,2,0,2,0
4947,"28,20,28,24,24",-24.12142857,1,0,1,0
4948,"40,24,20,20,32",-24.12142857,1,0,1,0
4951,"60,72,68,72,64",-24.175,1,0,1,0
4952,"32,32,40,28,36",-24.185,1,0,1,0
4953,"44,44,32,28,32",-24.18690476,3,1,4,25
4954,"48,36,28,28,36",-24.20333333,3,0,3,0
4955,"72,64,68,76,76",-24.25,1,0,1,0
4956,"8,8,8,8,12",-24.25,1,0,1,0
4957,"64,60,72,72,68",-24.25166667,1,0,1,0
4959,"36,36,28,32,36",-24.28166667,1,0,1,0
4960,"12,24,28,24,32",-24.3,1,0,1,0
4961,"40,44,48,32,32",-24.31,1,0,1,0
4962,"28,24,16,24,24",-24.35714286,1,0,1,0
4963,"48,52,48,56,56",-24.36,5,0,5,0
4964,"48,48,36,32,36",-24.3802381,5,2,7,28
4966,"72,76,76,84,76",-24.39285714,1,0,1,0
4967,"52,44,36,36,40",-24.465,6,0,6,0
4968,"24,28,32,28,32",-24.465,1,0,1,0
4970,"40,36,44,32,32",-24.48547619,2,0,2,0
4971,"48,48,40,32,32",-24.52666667,4,1,5,20
4973,"68,72,72,80,76",-24.54857143,6,2,8,25
4974,"40,28,24,32,32",-24.56,1,0,1,0
4975,"64,64,52,68,68",-24.655,1,0,1,0
4976,"44,48,60,72,64",-24.65833333,1,0,1,0
4978,"48,48,72,72,72",-24.70714286,1,0,1,0
4979,"48,52,36,20,24",-24.70714286,1,0,1,0
4980,"68,72,76,84,68",-24.70880952,2,0,2,0
4982,"56,60,60,76,64",-24.77333333,2,0,2,0
4983,"40,56,32,28,32",-24.815,1,0,1,0
4984,"52,48,48,72,64",-24.82666667,1,0,1,0
4985,"68,68,68,88,84",-24.82857143,1,0,1,0
4986,"24,20,16,16,20",-24.84285714,2,0,2,0
4987,"48,52,76,76,68",-24.85666667,1,0,1,0
4988,"28,32,40,28,28",-24.86428571,1,0,1,0
4989,"68,76,80,84,68",-24.875,1,0,1,0
4990,"32,32,32,16,32",-24.88571429,1,0,1,0
4991,"44,44,36,84,76",-24.92142857,1,0,1,0
4993,"60,52,52,36,40",-24.95333333,1,0,1,0
4994,"68,64,68,76,76",-24.99142857,2,0,2,0
4995,"68,68,68,80,68",-25.00666667,1,0,1,0
4996,"64,28,24,24,32",-25.02333333,1,0,1,0
4997,"32,32,24,20,20",-25.02857143,1,0,1,0
4998,"56,76,64,80,76",-25.07142857,1,0,1,0
4999,"52,48,44,44,48",-25.075,3,0,3,0
5000,"20,16,16,12,12",-25.1,1,0,1,0
5001,"60,60,60,60,40",-25.15333333,1,0,1,0
5002,"40,80,68,68,68",-25.18571429,1,0,1,0
5003,"52,60,60,72,68",-25.23380952,3,0,3,0
5004,"36,44,44,20,24",-25.25714286,1,0,1,0
5005,"40,44,40,32,40",-25.26833333,3,1,4,25
5006,"52,56,48,44,40",-25.27833333,2,0,2,0
5007,"56,84,76,76,72",-25.28571429,1,0,1,0
5008,"52,72,64,80,72",-25.32142857,1,0,1,0
5009,"40,36,32,36,36",-25.34309524,11,3,14,21
5010,"40,36,40,40,40",-25.35333333,3,0,3,0
5011,"44,44,40,32,32",-25.36166667,7,3,10,30
5012,"44,48,36,28,28",-25.39285714,1,0,1,0
5013,"44,88,80,80,76",-25.40714286,1,0,1,0
5014,"88,84,84,84,84",-25.45,1,0,1,0
5015,"68,72,76,84,72",-25.45714286,1,0,1,0
5017,"68,72,72,80,64",-25.49166667,1,0,1,0
5018,"52,56,52,52,60",-25.55,1,0,1,0
5019,"52,36,20,24,32",-25.555,1,0,1,0
5020,"52,60,68,68,64",-25.55833333,6,2,8,25
5021,"52,40,44,36,36",-25.57833333,2,0,2,0
5022,"44,52,56,56,56",-25.62047619,3,0,3,0
5023,"48,48,48,48,44",-25.64666667,3,0,3,0
5025,"44,40,44,24,32",-25.65714286,1,0,1,0
5026,"48,56,48,52,64",-25.66428571,1,0,1,0
5027,"68,68,72,72,64",-25.68571429,1,0,1,0
5028,"28,24,20,24,28",-25.68571429,2,0,2,0
5029,"80,80,72,80,76",-25.72142857,1,0,1,0
5030,"60,56,52,60,60",-25.725,6,0,6,0
5031,"64,76,84,84,80",-25.73571429,1,0,1,0
5034,"48,48,52,60,60",-25.80333333,9,4,13,30
5035,"72,80,80,84,76",-25.83571429,2,0,2,0
5036,"60,68,44,36,40",-25.83666667,1,0,1,0
5038,"36,36,28,12,16",-25.87857143,1,0,1,0
5039,"72,68,76,72,68",-25.8847619,2,0,2,0
5040,"48,72,68,76,72",-25.88571429,1,0,1,0
5042,"72,80,72,76,76",-25.97857143,2,0,2,0
5043,"52,40,24,20,24",-25.98571429,1,0,1,0
5045,"48,40,44,28,28",-26.01428571,1,0,1,0
5046,"48,44,48,36,40",-26.03333333,9,2,11,18
5048,"56,60,60,48,44",-26.05833333,1,0,1,0
5049,"44,44,28,28,32",-26.10666667,2,0,2,0
5050,"52,68,76,72,68",-26.12142857,1,0,1,0
5051,"64,64,56,68,64",-26.16357143,3,0,3,0
5052,"60,60,68,76,64",-26.17166667,3,1,4,25
5053,"40,32,36,24,24",-26.17857143,1,0,1,0
5054,"16,24,24,20,20",-26.2,1,0,1,0
5055,"36,32,40,32,32",-26.20333333,2,0,2,0
5056,"52,52,44,32,32",-26.24333333,2,0,2,0
5057,"44,36,28,32,40",-26.24666667,1,0,1,0
5058,"48,56,40,32,40",-26.24666667,2,0,2,0
5059,"40,40,28,28,32",-26.28261905,4,1,5,20
5060,"68,56,72,76,76",-26.29285714,1,0,1,0
5061,"52,48,52,36,40",-26.30666667,3,0,3,0
5063,"60,52,44,40,44",-26.39833333,7,1,8,12
5064,"44,48,60,68,64",-26.425,2,0,2,0
5065,"68,68,68,76,76",-26.42809524,3,0,3,0
5067,"36,44,36,28,32",-26.46833333,2,0,2,0
5068,"24,24,20,16,24",-26.52952381,5,2,7,28
5069,"20,20,20,16,16",-26.57857143,2,0,2,0
5070,"56,60,56,60,60",-26.59666667,9,3,12,25
5071,"32,28,28,16,28",-26.6,1,0,1,0
5072,"20,28,24,20,32",-26.6,1,0,1,0
5073,"68,72,76,64,64",-26.62833333,1,0,1,0
5074,"68,72,76,84,80",-26.68571429,2,0,2,0
5075,"24,16,16,16,16",-26.7,1,0,1,0
5076,"48,72,72,76,68",-26.72333333,1,0,1,0
5077,"48,28,24,24,28",-26.74285714,1,0,1,0
5079,"88,92,92,92,92",-26.79285714,1,0,1,0
5080,"64,80,72,72,72",-26.79285714,1,0,1,0
5082,"72,64,68,72,64",-26.98166667,1,0,1,0
5083,"48,76,80,84,76",-27,1,0,1,0
5085,"48,32,40,36,40",-27.14166667,2,0,2,0
5086,"48,48,40,28,36",-27.155,2,0,2,0
5087,"28,36,24,24,28",-27.19666667,1,0,1,0
5088,"76,80,84,88,72",-27.2,2,0,2,0
5091,"56,56,56,76,72",-27.26428571,1,0,1,0
5092,"80,80,84,88,80",-27.27142857,1,0,1,0
5093,"64,80,76,76,72",-27.27142857,1,0,1,0
5095,"24,16,16,12,12",-27.29285714,1,0,1,0
5096,"40,28,28,36,36",-27.32666667,2,0,2,0
5097,"40,60,64,72,64",-27.39666667,1,0,1,0
5098,"76,80,84,80,72",-27.4,1,0,1,0
5099,"80,84,88,88,84",-27.4,3,0,3,0
5100,"48,48,28,28,32",-27.41333333,1,0,1,0
5101,"72,60,68,68,64",-27.44833333,1,0,1,0
5103,"36,28,28,32,36",-27.49166667,1,0,1,0
5104,"72,68,68,76,72",-27.53571429,1,0,1,0
5105,"40,44,28,24,32",-27.54,2,0,2,0
5106,"36,32,24,20,28",-27.54666667,1,0,1,0
5107,"64,72,76,80,80",-27.57142857,2,0,2,0
5108,"52,56,40,40,36",-27.59666667,1,0,1,0
5109,"52,40,40,36,36",-27.60238095,8,3,11,27
5110,"44,28,20,32,32",-27.60833333,1,0,1,0
5112,"60,60,76,80,72",-27.67142857,1,0,1,0
5113,"32,28,20,20,28",-27.67595238,3,1,4,25
5114,"52,44,36,32,40",-27.83,3,1,4,25
5115,"56,68,76,80,76",-27.83571429,2,0,2,0
5116,"72,68,68,76,68",-27.85,3,0,3,0
5117,"76,76,84,88,76",-27.85714286,1,0,1,0
5118,"32,32,32,32,32",-27.87761905,7,2,9,22
5119,"72,68,72,76,68",-27.89166667,2,0,2,0
5120,"48,60,68,72,68",-27.91,2,0,2,0
5123,"48,44,44,36,44",-27.96,3,0,3,0
5124,"48,44,48,40,40",-27.97833333,13,3,16,18
5125,"28,28,36,28,32",-27.985,1,0,1,0
5126,"28,40,36,36,36",-28.00166667,2,0,2,0
5127,"48,44,40,24,24",-28.01428571,1,0,1,0
5128,"60,60,64,68,20",-28.04285714,1,0,1,0
5129,"64,64,72,68,64",-28.04333333,3,1,4,25
5130,"56,68,72,72,64",-28.05833333,1,0,1,0
5131,"48,56,76,84,76",-28.11428571,1,0,1,0
5132,"36,40,32,36,36",-28.135,3,0,3,0
5133,"36,36,44,32,36",-28.15333333,2,0,2,0
5135,"56,60,64,76,76",-28.23571429,1,0,1,0
5136,"44,16,16,12,20",-28.27857143,1,0,1,0
5138,"80,64,68,80,76",-28.34285714,1,0,1,0
5139,"40,44,28,24,28",-28.38666667,1,0,1,0
5141,"68,76,80,88,76",-28.47857143,1,0,1,0
5142,"32,32,28,16,32",-28.54666667,2,0,2,0
5144,"76,76,84,88,84",-28.59285714,1,0,1,0
5145,"84,80,76,80,80",-28.60166667,1,0,1,0
5146,"80,80,84,88,88",-28.60714286,2,0,2,0
5147,"72,64,80,84,72",-28.64166667,1,0,1,0
5148,"16,16,16,12,16",-28.64285714,2,0,2,0
5149,"40,56,72,68,64",-28.68833333,1,0,1,0
5150,"60,68,72,80,80",-28.70714286,1,0,1,0
5152,"48,72,64,68,68",-28.785,1,0,1,0
5153,"48,64,72,64,64",-28.865,1,0,1,0
5155,"20,20,24,20,20",-28.91428571,1,0,1,0
5156,"40,20,20,16,24",-28.93571429,1,0,1,0
5157,"52,56,56,64,76",-28.99285714,1,0,1,0
